experiment_family,experiment_name,crop,horizon_days,validation_rows,validation_start,validation_end,mae,rmse,r2,mape_pct,wape_pct,feature_count,anchor_mode,artifact_path
tomato_wheat_followup,tomato_local_delta_roll14,tomato,15,24442,2025-10-03,2025-12-31,855.0016860429004,1216.076743893166,0.2950250889871021,24.09433639411734,25.68910370001395,60,delta_roll14,artifacts/tabular/tomato/tomato_local_delta_roll14.joblib
tomato_wheat_followup,tomato_local_delta_roll28,tomato,15,24442,2025-10-03,2025-12-31,834.2753292744743,1194.9242222055454,0.3193365594962493,23.39925818636985,25.066366298393355,60,delta_roll28,artifacts/tabular/tomato/tomato_local_delta_roll28.joblib
tomato_wheat_followup,tomato_local_weighted_anchor7030,tomato,15,24442,2025-10-03,2025-12-31,838.9703636157572,1199.4391292477192,0.31418319851848,23.4331582974201,25.207431779359307,60,delta_weighted_70_30,artifacts/tabular/tomato/tomato_local_weighted_anchor7030.joblib
tomato_wheat_followup,tomato_horizon_focus_local,tomato,15,24442,2025-10-03,2025-12-31,814.5557996294999,1158.238154853496,0.3604898674690806,23.202308273386677,24.473879698384675,47,delta_roll28,artifacts/tabular/tomato/tomato_horizon_focus_local.joblib
tomato_wheat_followup,wheat_regime_delta_current,wheat,15,288,2025-09-02,2025-11-30,54.8843746161644,76.31467252915246,0.5471223704791388,2.210063050125387,2.1685615578034687,53,delta_current,artifacts/tabular/wheat/wheat_regime_delta_current.joblib
tomato_wheat_followup,wheat_regime_weighted_anchor7030,wheat,15,288,2025-09-02,2025-11-30,52.94525795859666,74.1091088311083,0.572921252441877,2.1209824663129027,2.091944235130008,53,delta_weighted_70_30,artifacts/tabular/wheat/wheat_regime_weighted_anchor7030.joblib
tomato_wheat_followup,wheat_horizon_focus_regime,wheat,15,288,2025-09-02,2025-11-30,55.310246095329326,76.67883620886626,0.5427899119699372,2.2149320763437137,2.185388360053484,48,delta_weighted_70_30,artifacts/tabular/wheat/wheat_horizon_focus_regime.joblib
